"Agency","Site","Site AQS","Param","Param AQS","POC","Method","Duration","Date (LST)","Unit","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","Average","Max"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/21/2018","UG/M3","14.1","","","","","","","","","","","","","","","","","","","","","","","","14.1","14.1"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/22/2018","UG/M3","16.7","","","","","","","","","","","","","","","","","","","","","","","","16.7","16.7"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/23/2018","UG/M3","26.9","","","","","","","","","","","","","","","","","","","","","","","","26.9","26.9"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/24/2018","UG/M3","22.4","","","","","","","","","","","","","","","","","","","","","","","","22.4","22.4"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/25/2018","UG/M3","12.6","","","","","","","","","","","","","","","","","","","","","","","","12.6","12.6"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/26/2018","UG/M3","8.1","","","","","","","","","","","","","","","","","","","","","","","","8.1","8.1"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/27/2018","UG/M3","3.5","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/28/2018","UG/M3","2.0","","","","","","","","","","","","","","","","","","","","","","","","2.0","2.0"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/01/2018","UG/M3","1.7","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/02/2018","UG/M3","1.6","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/03/2018","UG/M3","2.0","","","","","","","","","","","","","","","","","","","","","","","","2.0","2.0"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/04/2018","UG/M3","9.5","","","","","","","","","","","","","","","","","","","","","","","","9.5","9.5"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/05/2018","UG/M3","10.1","","","","","","","","","","","","","","","","","","","","","","","","10.1","10.1"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/06/2018","UG/M3","7.7","","","","","","","","","","","","","","","","","","","","","","","","7.7","7.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/07/2018","UG/M3","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/08/2018","UG/M3","7.8","","","","","","","","","","","","","","","","","","","","","","","","7.8","7.8"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/09/2018","UG/M3","8.2","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.2"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/10/2018","UG/M3","7.8","","","","","","","","","","","","","","","","","","","","","","","","7.8","7.8"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/11/2018","UG/M3","8.0","","","","","","","","","","","","","","","","","","","","","","","","8.0","8.0"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/12/2018","UG/M3","8.9","","","","","","","","","","","","","","","","","","","","","","","","8.9","8.9"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/13/2018","UG/M3","9.9","","","","","","","","","","","","","","","","","","","","","","","","9.9","9.9"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/14/2018","UG/M3","10.1","","","","","","","","","","","","","","","","","","","","","","","","10.1","10.1"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/15/2018","UG/M3","10.0","","","","","","","","","","","","","","","","","","","","","","","","10.0","10.0"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/16/2018","UG/M3","12.5","","","","","","","","","","","","","","","","","","","","","","","","12.5","12.5"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/17/2018","UG/M3","15.9","","","","","","","","","","","","","","","","","","","","","","","","15.9","15.9"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/18/2018","UG/M3","35.1","","","","","","","","","","","","","","","","","","","","","","","","35.1","35.1"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/19/2018","UG/M3","50.3","","","","","","","","","","","","","","","","","","","","","","","","50.3","50.3"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/20/2018","UG/M3","92.7","","","","","","","","","","","","","","","","","","","","","","","","92.7","92.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/21/2018","UG/M3","88.7","","","","","","","","","","","","","","","","","","","","","","","","88.7","88.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/22/2018","UG/M3","120.3","","","","","","","","","","","","","","","","","","","","","","","","120.3","120.3"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/23/2018","UG/M3","142.0","","","","","","","","","","","","","","","","","","","","","","","","142.0","142.0"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/24/2018","UG/M3","93.1","","","","","","","","","","","","","","","","","","","","","","","","93.1","93.1"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/25/2018","UG/M3","73.7","","","","","","","","","","","","","","","","","","","","","","","","73.7","73.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/26/2018","UG/M3","42.3","","","","","","","","","","","","","","","","","","","","","","","","42.3","42.3"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/27/2018","UG/M3","51.1","","","","","","","","","","","","","","","","","","","","","","","","51.1","51.1"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/28/2018","UG/M3","58.7","","","","","","","","","","","","","","","","","","","","","","","","58.7","58.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/29/2018","UG/M3","93.7","","","","","","","","","","","","","","","","","","","","","","","","93.7","93.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/30/2018","UG/M3","59.3","","","","","","","","","","","","","","","","","","","","","","","","59.3","59.3"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","07/31/2018","UG/M3","36.7","","","","","","","","","","","","","","","","","","","","","","","","36.7","36.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/01/2018","UG/M3","57.4","","","","","","","","","","","","","","","","","","","","","","","","57.4","57.4"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/02/2018","UG/M3","23.7","","","","","","","","","","","","","","","","","","","","","","","","23.7","23.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/03/2018","UG/M3","30.3","","","","","","","","","","","","","","","","","","","","","","","","30.3","30.3"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/04/2018","UG/M3","39.7","","","","","","","","","","","","","","","","","","","","","","","","39.7","39.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/05/2018","UG/M3","100.5","","","","","","","","","","","","","","","","","","","","","","","","100.5","100.5"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/06/2018","UG/M3","142.2","","","","","","","","","","","","","","","","","","","","","","","","142.2","142.2"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/07/2018","UG/M3","87.5","","","","","","","","","","","","","","","","","","","","","","","","87.5","87.5"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/08/2018","UG/M3","120.2","","","","","","","","","","","","","","","","","","","","","","","","120.2","120.2"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/09/2018","UG/M3","177.6","","","","","","","","","","","","","","","","","","","","","","","","177.6","177.6"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/10/2018","UG/M3","96.6","","","","","","","","","","","","","","","","","","","","","","","","96.6","96.6"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/11/2018","UG/M3","70.5","","","","","","","","","","","","","","","","","","","","","","","","70.5","70.5"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/12/2018","UG/M3","28.0","","","","","","","","","","","","","","","","","","","","","","","","28.0","28.0"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/13/2018","UG/M3","75.2","","","","","","","","","","","","","","","","","","","","","","","","75.2","75.2"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/14/2018","UG/M3","158.3","","","","","","","","","","","","","","","","","","","","","","","","158.3","158.3"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/15/2018","UG/M3","166.0","","","","","","","","","","","","","","","","","","","","","","","","166.0","166.0"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/16/2018","UG/M3","96.8","","","","","","","","","","","","","","","","","","","","","","","","96.8","96.8"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/17/2018","UG/M3","35.8","","","","","","","","","","","","","","","","","","","","","","","","35.8","35.8"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/18/2018","UG/M3","31.7","","","","","","","","","","","","","","","","","","","","","","","","31.7","31.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/19/2018","UG/M3","23.6","","","","","","","","","","","","","","","","","","","","","","","","23.6","23.6"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/20/2018","UG/M3","42.9","","","","","","","","","","","","","","","","","","","","","","","","42.9","42.9"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/21/2018","UG/M3","101.1","","","","","","","","","","","","","","","","","","","","","","","","101.1","101.1"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/22/2018","UG/M3","101.2","","","","","","","","","","","","","","","","","","","","","","","","101.2","101.2"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/23/2018","UG/M3","80.0","","","","","","","","","","","","","","","","","","","","","","","","80.0","80.0"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/24/2018","UG/M3","34.1","","","","","","","","","","","","","","","","","","","","","","","","34.1","34.1"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/25/2018","UG/M3","26.4","","","","","","","","","","","","","","","","","","","","","","","","26.4","26.4"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/26/2018","UG/M3","15.7","","","","","","","","","","","","","","","","","","","","","","","","15.7","15.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/27/2018","UG/M3","10.7","","","","","","","","","","","","","","","","","","","","","","","","10.7","10.7"
"OR1","Medford Welch & Jackson","410292129","PM2.5-88502","88502","3","","24 Hrs","08/28/2018","UG/M3","9.5","","","","","","","","","","","","","","","","","","","","","","","","9.5","9.5"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/01/2018","UG/M3","1.6","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/02/2018","UG/M3","1.9","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/03/2018","UG/M3","2.4","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/04/2018","UG/M3","2.1","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/05/2018","UG/M3","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/06/2018","UG/M3","6.2","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.2"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/07/2018","UG/M3","2.8","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/08/2018","UG/M3","3.7","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/09/2018","UG/M3","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/10/2018","UG/M3","2.9","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/11/2018","UG/M3","3.9","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.9"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/12/2018","UG/M3","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/13/2018","UG/M3","5.0","","","","","","","","","","","","","","","","","","","","","","","","5.0","5.0"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/14/2018","UG/M3","4.6","","","","","","","","","","","","","","","","","","","","","","","","4.6","4.6"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/15/2018","UG/M3","5.8","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.8"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/16/2018","UG/M3","6.6","","","","","","","","","","","","","","","","","","","","","","","","6.6","6.6"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/17/2018","UG/M3","7.6","","","","","","","","","","","","","","","","","","","","","","","","7.6","7.6"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/18/2018","UG/M3","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/19/2018","UG/M3","21.6","","","","","","","","","","","","","","","","","","","","","","","","21.6","21.6"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/20/2018","UG/M3","11.8","","","","","","","","","","","","","","","","","","","","","","","","11.8","11.8"
"WA1","Mesa-Pepoit Way (temp SO)","530210002","PM2.5-88502","88502","4","","24 Hrs","07/21/2018","UG/M3","5.7","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7"
